# Constructed from biom file
#OTU ID	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B515	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B3040	S7B5060
PWY-7446	6704.9890635531965	6209.6338709611455	3976.0019977288334	5365.869734065071	16292.14917669156	7256.3223234443485	8525.646547301689	5102.235969426295	4315.3773454920365	9649.102678242833	10806.881534079872	4189.186366606829	5670.0558336190825	4301.182136583622	7442.20939897508	6327.40255793849	11142.021116999105	8769.5943486227	5289.076063169483	9096.10771838247	8246.115734499546	9279.435859103578	5175.297382936088	21760.087283904915	6655.071925181452	3851.4059102545616	7384.397447427408	6128.929153578138	17349.78036965882	12730.99579198893	13421.020303412379	5166.755723437799	10638.01299641784	7149.527111618246	7063.887970515725	6086.8124093610295	8582.215948688647	5843.585975884114	11075.642449991761	16072.32071918527	9279.620732901276	7903.80126151527	8003.816562552718	4856.097152705537	7370.773484719402	2425.2741294561183	5715.857178042193	5967.81908007364	13168.133129776428	10944.308722037227
PWY-7456	4500.819659628909	6684.903058092185	4753.287651320225	4922.07004868566	11953.54505024744	6502.9976134804565	6561.487548942615	4588.820208031739	5956.886818136305	7834.213213713067	8332.081153389016	4547.249361912902	8143.770225765468	5151.458708418992	6884.699276289056	4747.521001571999	8678.681253698665	6821.164610281652	6013.71801862302	4855.885641660565	7572.970376882146	9076.910692286434	4884.636516210695	18381.104226680978	7677.756380283177	3550.882996196801	6232.8554742085535	4612.725252747313	13134.951521877185	7442.37210922546	8534.718560351883	5772.42080848147	8599.808750925915	5562.934495917931	7703.861947886062	6905.290965028166	6870.493247816021	6646.176594985038	7733.7473724700085	13295.774832274607	8408.405785236266	7466.631395392446	7463.2663646455985	4333.079475190789	7363.447532111329	1817.0555521954786	5567.277771665145	7578.193047590901	8973.252209530885	6482.796897800366
PWY-7527	355.252268702594	3142.6571133342845	6165.351389023885	2382.9588183315273	635.6356898283302	1387.203418794093	8689.603369998818	436.8762135065485	95.2951174115269	163.915288581899	261.3247480932192	70.77019566674184	1560.6388187916082	3048.6591467902945	2704.320550786939	151.96993733290932	10619.043993644751	16570.75600535692	7104.935767579983	1320.8508303164956	165.79089341399438	161.58819911417498	424.66799375082803	5520.109060747264	739.0189683980967	1805.258709415733	2138.2013971006427	2028.1344859929143	805.0777587525512	569.1839102594058	1262.0310090712167	6017.094885821829	752.9333085729039	1558.1617682749834	4087.2068828573115	4884.027676891492	2996.7440194386577	714.116072931534	201.26041146972003	1940.030531679883	579.9809045827988	280.5653242104795	960.2137010456319	1094.3227504788415	3206.44260039124	88.41896647596016	1113.3931934101938	1929.169262265206	479.9272363810518	322.2671101986225
PWY-7539	129107.6043344375	123666.66779112056	97612.13648039747	85732.75641141256	115902.17269527206	85759.87129154809	68231.97941951631	61169.4600763166	65402.87762158103	91373.91240392474	96609.53829496191	59841.30105303747	78975.30611186316	73044.43681456092	123114.29796595834	53238.47973078879	67763.3307888828	70729.6095556756	48985.19727875828	47081.073454294885	82958.63398187948	76318.97934414727	57052.79713359337	323511.27520902373	140479.98832462027	72250.72565554897	84660.39308202032	84626.55144354637	122430.8241353937	99401.4114269998	124314.24279971789	47618.57000369546	115673.01822367581	97319.91230525976	177571.53225304314	115464.47380874075	126361.44751583166	106267.24186878203	91191.97741565877	141523.9873391785	108236.58282382006	94447.9759797105	118945.5141223156	96938.93996233786	113483.25921458661	25474.303231400405	82109.51162009178	112337.62721859645	117763.52445859996	80501.25180500577
PWY-7560	147358.23136287445	181679.27142443557	129630.4867671504	133270.42396580675	129450.72002437108	172237.2258773362	120623.19695192382	147359.42439545871	137242.2500206824	130991.27934143101	169601.9962528362	119616.95928933418	118338.25742076918	139469.88917018106	157672.69475987312	100866.59521488976	87166.93917180218	116525.70351920136	94965.26499737563	71875.8046574807	159811.97054086922	136631.12577684826	100265.31957810685	449667.99273012386	178605.6139613076	109377.36844211916	154825.88667241315	158459.00060444153	125293.50029208083	112193.88065027873	162053.13535863886	79241.405365307	138097.2582829592	128286.46885934129	235304.72154603232	176863.0174274406	155839.96006259022	147168.90465461646	126746.18982506936	160388.06715842593	142562.04787854856	125581.55302107942	152658.58453805625	144524.14958446642	177148.6509738676	53705.320118409356	106241.62788379325	152841.19875791308	164948.49347216703	120882.76195276514
PWY-7616	2138.0369662313037	1681.5211143798276	1157.6582319377756	1647.1192279295478	5051.8260806144435	2432.893846057843	2660.5856556921494	1776.2260247232934	1414.5056854821466	3323.485228490614	3124.4413424476984	1454.178678547337	2456.822745691981	1510.2605037038177	2317.5659525327887	2195.878633695726	3165.0311428220953	2991.550836331545	1791.418181225327	3221.6315255674895	3121.2215795116053	3118.7424632498537	1913.9965801638398	8236.7404809915	2792.5956027272964	1869.8681564078286	2835.5255059512356	2009.1983108345523	5264.09605034494	3417.979503726276	3875.0374194339297	1800.847023277968	3687.259740134507	2512.292308758832	2725.188745607145	2360.1111651459	2008.3860579049594	1941.1343044812363	3742.991403305434	5042.799615078009	3283.335615653973	3179.5447354551357	2440.486358146052	1503.0369843556089	2487.358429598316	639.1736297170869	2304.4335289720025	2217.6777264293755	3702.1461020491247	2903.2444521990024
PWY-7644	83.15661841892765	51.6435538685616	25.210350290441824	57.590356963485185	115.05350778454606	21.34914450279519	5.78820509163517	33.90416055925132	36.767734827800936	63.11834690043831	73.99762080700371	51.34207966596285	64.34137896654552	22.736630005876922	23.076197957580522	32.707429085997305	27.781762295081965	14.171013835336812	12.792710706150343	18.89318755256518	38.37969214150689	29.675202866476976	41.66220140515223	46.31019354838709	104.83476318080876	51.32842105263158	43.91660977787114	50.99010925075958	131.1951905528717	64.9463692946058	77.85916494312306	7.282668124658284	135.1654310713993	75.24979628120602	80.71887950106876	50.77738579828132	46.265060240963855	86.15870039485783	29.063138502763362	20.84511930585683	112.25780116110305	106.8512068900389	104.80771374993664	63.26146808022193	90.04419505826469	6.7386609071274295	27.741672982568115	36.89917268146534	76.08027262400607	61.65267134376687
PWY-7663	213443.89318202354	239689.62018631422	175843.27573067718	177168.4112630405	216390.71470467953	201137.0511517365	156467.06369791267	160160.60061912655	153117.2843015655	180151.71377691953	213577.9910002762	136022.7230364193	164347.1925858888	169219.4492983689	233537.65260144774	126529.89628591429	140646.32922049004	156839.16386334828	113680.54223868906	85583.28716338411	186741.81136339038	168951.97832362333	128286.08585432847	652425.4807520562	250690.93134230308	140818.82089957653	196806.02465852897	190614.76809347435	223907.84450908334	177887.45759669246	238261.98834010455	100956.86985015046	207684.6673058935	177972.7910250972	320454.91120080644	225444.8489184677	236226.8360652548	207185.28722350902	180296.9872478318	272845.7933099006	210465.23936174728	180126.2664395893	226906.76848410096	196079.5249501043	234962.06743108874	62826.260445818276	159900.66206673416	214347.44542827146	237382.563076933	171177.3316159065
PWY-7664	121152.90760064944	123948.98379405074	96392.30379289728	90463.00592346923	141653.1572273241	86699.86317805274	69702.45236895482	51939.70835766981	48637.31404924374	98627.88987905171	100046.15462662648	47978.80361467616	84743.82638427931	72949.87781210899	149303.79287876337	55028.73315201671	82067.82756071194	76397.1987111624	48660.20534583657	53428.23443889164	73998.62451341099	77156.16798036042	52913.6566893216	394522.4301629874	124048.41445961039	67991.50176640732	78081.70555261565	74420.15478721113	151067.97142195137	108606.27534287515	140458.01787646447	48580.65610048602	119631.43180023397	100087.69594588483	187255.12010371627	128227.5285847404	126395.4113283794	105592.95727858832	103621.6321905998	169053.13440952968	114082.88847853571	99064.24906986867	130676.24969159762	91516.43913634449	108508.31348382542	24592.941866208694	86528.95746524418	114739.6976898812	131889.6692895742	91202.11636620792
PWY-841	181400.09366062604	220562.49541739622	156267.6649950395	164697.8765758994	166895.53461401982	222239.4008430274	161641.586151847	192573.66567774705	179628.71480552197	169108.31272748046	223307.79074454895	152229.5960569507	147123.1280638695	181053.61382950618	204354.1474297378	134265.63124738532	113634.04857888861	149012.90131827275	123555.46080453595	96990.67224575744	210073.96456545414	179406.1232866238	131929.39425506644	590113.8858761641	218380.62662815393	134086.52704641965	195844.48945412453	200171.06238326756	165845.4233585776	142838.87191186842	204283.91198453496	98893.3743954612	172302.09061189793	158620.53693579265	300650.8615025312	235155.40919257072	193782.65543000813	180424.68532838547	160744.33985179765	206874.8262530687	178329.18595802932	158302.2626016628	189590.18332190093	179202.81923231343	223635.40473480296	68710.12337060767	132156.99005306634	188946.00057804698	207224.1813080319	153420.13090265964
PWY-922	22171.033911195052	20783.0228526921	13416.189615074743	18312.592951816507	44716.91095563108	25843.137330127058	28072.740757873533	19491.117555949168	17350.510265306744	29853.418027820648	35220.922078524396	15788.605250707697	21367.688045459516	19011.965492806583	20600.278807384548	21666.955787439074	30599.344408789853	26581.19922140202	17814.040597420943	15617.631800401105	30224.189210971275	30129.74404988527	18217.021582348185	84187.62947306823	23298.116005790376	13681.642488608493	24137.942242185607	21590.471609421926	48201.82374525709	33214.39491247186	39086.99183454739	13619.452108527032	31658.55599120212	21238.918558302707	25496.651612346614	25207.13398337488	25683.52278893007	18778.330068359628	31043.96430108549	44759.374858248804	29264.296536677288	25800.23287143944	24311.726852388707	17298.86801098138	26016.82223523282	7542.71663168697	20829.87293050656	21184.07490672627	36909.487034456906	29663.11629250662
PWY0-1061	119299.7821470149	109009.41211059848	87982.20093109198	94676.19958054232	145493.5667114324	92052.8330917668	84213.69175525305	59749.4350584512	52350.58246839361	104834.836004064	113055.63154251562	53293.88617484752	80475.61142251223	76953.96116586105	162242.2904168404	66442.25012805108	92335.5319926794	87826.76669790162	56695.15239108712	60555.9064106876	88695.79537759151	90567.15328746826	66306.11613159318	446658.77649603965	131175.19041348598	64604.85481664888	91073.69691174664	86919.15052682352	149061.10235091706	119900.12063333674	148046.07634266792	53075.42650192904	126747.91004531978	102907.37003892376	175282.9613782197	124260.84534201685	116706.1070902079	79217.50125393832	106805.2707097696	156375.89917944156	106930.02001942768	92315.93412328971	118521.0963774861	71740.63854584243	96749.09784044183	26535.542894334318	81754.31511060882	96363.85758225793	129869.210900749	100028.40006701078
PWY0-1241	87561.05597179991	121447.35110434824	77623.44623134921	87832.62438279524	75999.47008635946	108226.64820659738	68807.47835070743	90509.56870175005	83523.22209081982	77631.60276892729	100364.00054917854	76025.67889161543	77152.22536163268	85107.05021606677	99142.8047441064	61381.00267668435	48134.590363016214	58761.247713938705	48224.80306716915	33590.84664536153	95096.84700923544	77795.40113193031	58643.63768493923	250465.17736309956	112178.80638537814	71959.41930034362	102516.7845852121	102121.48962570098	69473.46558635001	65977.97432841228	99685.27467348303	45778.902531139705	83028.44706254586	78050.44230337076	140125.82611705468	104706.39349535467	98008.98311233215	92304.93624356529	75329.8977636274	94479.62006329773	88135.69030682072	75343.58580053237	98098.23016302958	93192.43837839279	110398.52988255731	34986.270367483114	68467.02926260479	99109.74358785244	106280.60676853404	77869.75053326983
PWY0-1261	112199.70357571778	114967.37579706215	90442.39047259564	90438.03341600679	137591.43885629435	97338.72255203192	82590.70381276248	67387.94441961414	67384.30538516844	103421.26570348379	112405.30636201821	62685.355231412126	86599.99361014752	81857.46695681244	130312.06918029209	63790.18337456606	89970.35840486336	92998.1752101835	60211.18763081396	56817.24124809101	92233.7932326051	88368.54959034293	65771.98886513757	352382.9727511858	124328.65783479055	67777.77397677094	93202.05162857386	89814.44338523528	146729.76195512462	111823.76338477261	138397.73356088912	56041.58488204811	122832.91483785024	95503.47931965423	159934.8331325695	114542.01601210011	125542.0801634958	103375.90406507994	104977.32137143202	159413.1151333628	115769.47900809659	99940.45449402242	117311.81767101226	92895.30644678441	117249.24214335404	29133.396357546975	87129.12122078032	108399.78512983142	133808.08319081357	97443.96163634697
PWY0-1277	6159.095746444149	5616.282625049801	3892.3780582167105	3057.4250915979214	10056.123852181567	4463.060106295973	3309.667109949032	2328.6678069467866	2051.3372886940656	5419.913194679494	5088.033233780786	2174.713167890782	4309.4770670108965	2858.8940478139543	5038.965327661224	2442.9208467674566	4576.29607063204	3487.840896010077	2329.5863800363595	3315.0235356212856	3288.189820179544	3437.3916594598936	2449.294029245322	15436.697479257176	7697.800013699446	3617.16362142145	4207.8607129688135	4690.859669417641	8930.401652578355	6442.934852102894	8812.4967395432	2719.8592522073186	8360.33220502762	6333.801103978929	11164.156875548124	7691.647430636584	6595.218534025082	4453.229995570877	6556.147490247664	9017.061015067937	5715.8680924799955	5225.694245830489	7279.361192106676	3878.3494382922545	3408.58286686205	1158.2500845936381	4945.316532719548	5417.8016305853225	7118.096595973179	5434.162955057151
PWY0-1296	50331.19570337759	52595.5726981952	41517.797789537515	50330.86752122666	85845.06590165828	53830.557463821235	56356.80438442895	35691.53141156388	32119.133052948077	60174.966208215774	66515.02245661295	30558.562523271605	45803.44253142597	46727.461319705464	91799.3522359207	40097.224851987994	64128.77380323992	62429.24305553298	37473.20887633275	32698.64655560829	54067.98538058734	55342.23621617293	39425.10347720516	252679.7234886583	53410.30975678489	32022.792816062545	53769.280491324964	46866.256701019265	88413.02958961959	65240.43265010251	77837.75970417891	34018.74747502919	66079.71281101607	48121.174872895164	76696.89934156206	57932.524709246456	62044.7809155877	45298.342743269706	61728.853047614895	94675.09230590389	64255.54415262133	53049.862607661096	57566.201287193704	39501.18112917186	55989.44493976401	15033.276038693602	47267.39082656321	51141.804673630824	77994.5046798224	60504.498876415564
PWY0-1297	53078.054351308936	54707.252693680275	42210.68022294736	49643.861960548966	88994.81951268874	54715.94428922126	54353.45059282943	36660.34156679486	32913.48470243328	60237.52256874359	67120.50318820874	31588.888855181573	46591.132012862996	43693.536282590576	86039.69954816185	40655.57755074863	61492.21522513928	58928.10037601652	36271.369099687945	37929.237081155734	55396.02347654645	56698.11427878551	36357.84330906079	234012.9711391154	66637.26680355825	36005.53003740675	52371.87192171483	48994.27779865094	91275.25715105589	66764.01859867635	80970.56127117458	34587.66790692594	71227.22595868199	52400.77953342189	85161.371496675	63529.768453256635	64891.99816554403	47402.24821141025	64882.81841979894	96105.79936808902	64228.797407093996	55208.92028401157	66167.43943570241	41330.61601101071	54342.56383257754	15263.682168658263	50064.37213909744	56647.64875938049	78952.37161984242	61044.26452453507
PWY0-1298	45643.11313549663	45485.64565289028	36329.10334163126	42074.80430618677	75037.55768085326	47396.75137530991	49691.654357575775	33143.21264233043	29857.285615127363	51695.25497398095	58483.47612297337	27958.3969322666	39344.11296346117	37997.56536172008	72252.42198460273	35491.79414614545	53740.14213705152	50845.67061464578	32119.017573194742	31510.67207594434	48763.34506553836	50130.624344503114	30931.32870333219	193147.82254591855	56580.82563110891	30003.917546210814	44752.14942172366	41553.451869038596	80712.0963382428	56950.65469778881	66803.22569909462	30522.10674913609	60942.54207005305	42933.097216944894	69471.02719963744	51096.42540149005	57398.759794321704	42132.89215791505	56173.92265650658	84752.30465904935	56078.42880968888	48163.79398487983	56239.782657062926	36743.54545667329	48701.655831282704	13161.272326940196	42939.911040010746	48389.96573474355	67669.90548911995	51967.30737320969
PWY0-1319	215028.66271137373	256732.91622809492	183857.68897012025	192468.9738937954	208057.1815365432	259987.97421259095	190575.27641319274	224788.04332213037	207204.0356397199	201374.2171895736	264558.9499323873	176426.46592386105	174506.3720072474	211136.0288525884	240350.72950083716	156735.34232485705	140842.54784593865	177048.6309635396	147341.25418504435	111726.9410223082	248165.5092595496	212154.39542378392	154349.46561725586	691210.4743214181	257345.17522152924	157458.9495030579	230201.74910928655	233828.70372567078	205960.41007511364	173617.72143942484	246625.92815523682	116681.79548784212	208292.79175047562	189906.53879359757	357870.54052766244	275367.619669571	229323.24759217966	210686.13404653774	192460.7211066826	252736.44683322683	212930.02222829693	187889.98387931657	223592.27078922777	209350.99147515287	262503.7297644828	79692.93170890526	156028.69154840053	221719.73407461756	247011.73484101638	183110.0238108015
PWY0-1338	10608.860887084551	10345.356030597579	8050.558689172905	13646.098986394527	25908.882681300667	12495.568959637438	13958.778734889202	8612.918726874439	7218.980331232912	15639.54435287557	17400.584632975737	6800.967765949028	9351.408443612674	8506.383073241966	16400.661160950876	10379.256832444336	17931.960064161805	14713.180623159962	8952.920691008494	13815.250233433442	13657.553182721767	14632.90323961016	8420.827652419133	70411.47727374863	10630.615087217604	6252.005867636442	11708.99184917941	9857.318280953034	26630.44427186623	18863.546928437412	20476.09554829102	8287.644620856396	16990.181401488397	11399.188788343057	15228.839371760472	11567.022548605173	13175.313521993752	9113.111581643543	17367.27975715675	25343.502900870553	15025.539577337056	12515.502738351757	12328.899950107532	7461.304244562761	11889.464458634837	3830.170897447015	9131.866649727699	9325.026046626519	20356.213599130362	16707.432992530958
PWY0-1415	57507.64415980305	72074.75046098803	47048.69601163562	44491.31488576709	51161.82414907902	44159.8322734748	35101.77614563753	30368.958477974447	28847.68850656921	45663.95965939511	50530.48227276704	29828.04426419303	46367.69240830518	40171.96512982156	70047.50468784374	27044.26694409625	36543.826927910435	39562.68646344013	27111.464400231136	24917.51209866669	38599.029983516295	36831.497883301345	31467.389008454516	171259.3837136094	73631.87061578574	41612.13710234279	45588.66765600869	45888.08952931632	49038.02543518608	42309.24412530084	56823.02386822139	26475.610063051387	54839.65102713878	45229.30012099664	78234.76458776527	49621.41261614638	63442.133453876515	55895.31102351148	48643.80830093258	68880.44885069285	58334.04251640869	49224.3526895264	64099.998174188346	51673.91747438312	61539.35826989498	14146.927026023626	44495.33393637493	59326.89903877967	62364.20944689237	41740.752195553105
PWY0-1479	107423.82731864355	126742.29343374589	94724.63985253371	95737.80491305194	100632.72511609957	107307.09557423687	76343.10067060216	86134.35571373551	78102.11976535092	91480.54006667227	109035.94389749122	72565.27142177429	84359.0697984618	87048.59367650296	121004.66587821163	63617.77831033527	62750.72948960637	74455.07778826143	53891.548907640645	51058.39439658471	92880.4712672157	81787.19101939422	64694.97138660853	335986.26542057976	133982.11614857914	77228.75062417808	106573.20702787979	109407.21499302817	98124.59893420305	87397.9634493451	125939.0750163987	51371.30809234548	104985.40286798934	98955.27083878296	175602.94392006617	119136.72569753141	105480.6715305913	91375.69167247295	87034.95540884226	113811.1168401771	93117.88494650435	83581.74314521675	107833.6588431651	96053.83309141561	114478.03457229146	33131.47509775795	71307.062335146	102376.23574174958	112219.71195167137	83639.84646769914
PWY0-1533	14613.585093597265	14633.812684301229	9535.234229423373	6786.068727656735	17671.3369971177	6652.226717456316	6352.338309760425	4238.212915290878	4133.951022496359	10417.964114948998	10594.7562475809	4041.7675303410197	12044.346590129844	8932.831813859542	14387.944504185922	4854.031764213096	8364.250083931389	7062.764553194999	4546.404206575367	6553.649320773668	6769.547067481161	6806.303565728616	5369.643569992003	24649.36852971091	14411.719250224043	7052.375385441961	7114.113700802588	6451.013501797178	18528.446241510075	11807.096910121847	15356.34833310052	4155.490367331769	13467.167825687831	10039.860459287625	19897.518230848553	9867.674937676245	21312.661147825387	22480.686878032942	14501.357705139224	29673.653052368565	18778.443859638795	15203.551437935701	22985.011524023594	16318.406355904584	18108.06434475595	2803.4383595806617	14099.26544545884	20100.72472732905	19546.508312421112	11709.675131065727
PWY0-1586	94181.6254502715	111827.09565017828	79207.38645255205	85299.70367535898	128603.79251933939	94830.31419881417	70713.44629171488	70611.50666632003	68163.53607538328	86145.54752595443	91924.42022415719	66765.88705906349	81507.00717728781	70226.65431307204	106999.31574393151	54222.98655342561	89870.67898955828	82143.31834188559	49478.60156152942	44749.13496988665	81152.8806488646	70568.06984056058	52512.1154710649	289431.47628856153	101344.89262239345	68580.07490351087	100216.00591692803	94682.68018252119	137486.76650050379	98754.6859025008	116465.36672300621	49503.048174983116	103751.22030341993	76251.75175509394	121936.55558960956	88570.21803414283	98819.61495003133	84711.66821148605	88058.5763143096	140799.19919013267	93137.3077675003	78555.83795540652	96829.9845076775	84454.12208394996	101030.16417171004	29239.020635914185	71920.78209203333	99445.81873969892	111479.67595327427	82844.82157314265
PWY0-162	188472.72318360684	226382.24091348684	160278.58545420866	168413.9695309784	169167.94463111128	230256.66990500878	167368.81102953225	203448.67336925303	190120.4830894129	173240.25849217782	230329.49300168676	157963.0211642653	150112.89390775387	188263.50041237517	210250.72036252913	138520.40625399485	114876.80758647058	152167.7406544725	128485.73200528197	100745.91062172747	219254.476621877	184894.15581459022	135701.6907381584	605146.6737179047	224902.33839069068	137450.48043221736	200723.33896372566	205857.13415768006	168584.11561074568	145547.9417155619	207702.32477694403	100837.62841503645	176046.63162480586	162062.7492735862	309722.2891618339	243922.4269219805	200411.8432380141	186796.64518998438	163894.6502452671	211695.55152675993	183121.24679580794	162370.0929853261	195569.20265047473	184948.9744278242	230928.33864067527	71108.2234617544	136117.7336414107	194588.04631504737	211582.98444915834	156270.1233638475
PWY0-166	141722.76030878298	165622.5732388072	121037.69990100953	125443.9512171181	134265.64199718623	170812.55474384027	124760.28460683266	146790.29505442057	136891.0091215664	133628.80296289115	175101.17657435246	115732.47219363136	113835.30250834575	141534.9193387647	165563.42952827943	104313.18072853431	91360.54283517419	115472.98402016838	98692.53277689297	76123.00017939605	163942.66438224225	140237.40423602457	102899.70933929425	480887.4152672373	170968.17779568784	101825.0794450837	148195.54149834317	152571.4852628759	134000.65502405202	114461.56397686992	161490.1770025169	75215.1698076341	137129.5929755466	125085.0670511016	237952.65474450015	182695.64339050773	146625.2059442948	134272.10298042154	125474.03218601241	162709.52800628386	134914.2197655116	121858.03947628886	145339.797185319	131888.92267261786	168309.37113101772	51630.24087527086	100198.4270533266	141669.36185484045	158235.58268223895	117752.5050830735
PWY0-321	7482.364597696557	5499.405363730819	4328.170150382072	3404.4938231045003	8889.670583780646	3589.9364334636425	5188.975532735342	2334.421705039314	2455.3156966352512	5884.198201536463	5094.512298349367	1982.6338638677853	4518.139653221007	3305.2821666153122	4768.376824532881	2775.183315007301	5609.573435766423	9047.561793732868	2986.8066506740606	4476.295405179545	4109.060761482877	3946.8212105482667	3858.1836954255937	22174.19913671339	7514.769782550922	2941.2513863052054	3958.144123478122	3693.7391529127603	14868.67614669519	6606.105340967513	6657.235642244822	5196.383554762506	7613.863860996668	6061.93108266124	18181.059116010376	14516.569173067799	9225.611725045954	6629.033089800671	5671.359600746103	13921.70162232207	9019.271701844133	6047.719844696116	8393.929501319659	3624.421732924174	4882.914724824515	1126.890849349898	7927.051295785255	8451.390621194181	7157.727699826712	4499.117719849718
PWY0-41	10797.91042883583	10063.85741113093	7683.121118883017	9155.358418512824	25900.113616854742	12035.723309619945	13769.982397264894	8393.552275450522	7106.724360589509	16031.842596764323	17520.139747324836	6952.585243685119	9840.70277122863	8017.707198045423	12883.633765369541	10416.156835273523	19983.257195450427	18202.563730583068	9236.988439239363	12256.36514157196	13655.357163525725	15156.636803523292	8707.661637554671	52569.19655524745	11073.570372422411	6378.366619382633	12391.943783854074	10247.520175521766	27684.41353860529	20146.19473390279	21376.61861765111	10373.38397155289	17188.87939354849	11673.94338549749	13947.320278924259	16192.246403463616	14263.139646305393	9495.741288704043	17443.129682053153	26397.97084694121	15212.973983967226	12712.069627002094	12254.437041036796	7785.744980893646	13705.46168030748	3869.1037706316106	9670.013655150247	10141.467766097674	20908.255039455238	17084.310347001716
PWY0-42	36356.07532061292	28301.94126804495	24037.37001382645	21381.242806854378	43650.606855396516	19849.878843216557	17660.492611534955	11829.57713096208	10935.635827840413	27562.589589509204	25153.703808308746	10710.218647059834	19340.085677977037	17145.302727657574	40858.855253102236	13995.677949917745	22818.925215460764	20569.734935351713	11965.428826377618	17321.25842302123	18170.567435465306	19038.865973585755	16617.588138660165	115250.68969905654	40873.083936593284	16258.976162527344	19866.79380749862	19234.802318333026	47651.757946499776	36374.649380059665	38520.109207738744	12714.171463089499	37876.302855429894	28651.41161594423	49910.69276517566	31188.926962842637	31875.912339578765	19966.7248356413	26172.759633005837	43339.375169399485	27148.75300800302	22248.189832560674	32379.45612139306	17190.718000660945	22560.01436459558	5599.418244523886	22850.083676930804	26831.11527763228	31589.649397656787	23685.4566814401
PWY0-781	114492.7861775772	116218.76566060219	86590.42282676617	88850.96619764791	130087.6600222716	102410.00596472922	90016.42281592493	75248.59069815751	69679.53208764433	105015.33602863568	120629.97757717635	64296.16794428766	83789.07910495841	85415.4559692616	133127.92890038854	70290.59661947089	84440.00279737845	90330.37288912243	64963.4127054586	63883.52248698928	99710.24884910413	96475.83009127466	70005.86917437897	381243.73768222076	131377.8217106963	70065.05358714411	97160.24834549066	94997.13893672821	134252.31530492217	106402.79429950596	136438.1359638999	57014.20254448719	120102.45262753204	97741.41974777043	165392.53577292289	119678.03676974913	123176.25555497693	100771.92945361047	106179.735908476	154375.61416311553	113434.61877002804	99217.49679240295	117798.34960728849	93276.03973439288	116095.29213581911	30629.841306251896	86434.91971203023	108807.17918182786	132943.7543883049	97185.58676120726
PWY0-845	56878.445694477	52241.2598603178	40689.27744862963	43899.001245116386	79803.15022308171	44986.656146896385	36548.17163285999	26670.844173451518	28727.431070819242	54571.78466607514	54493.55847365871	27731.494709384064	42598.63400125336	37602.500446696286	78503.25107365368	29747.55408526986	44658.74502784727	41503.712606284	26400.81270067631	28741.54772574301	42335.37233878246	41234.82740290526	31469.978092552687	214798.0445776348	64176.5589445695	31565.168342072997	44344.94004841475	41018.93951230637	85510.09949309511	62882.707468442386	70572.06649275983	25291.51785197785	67280.12573015621	49956.61236321453	81694.25639213494	58830.76830186055	68533.19600393453	53880.18504328933	56805.002354090655	95659.19116513134	66130.40714653842	54509.581454051826	62302.32322637138	45446.19306815044	57576.42342904276	13244.77253908204	44968.860305950046	56259.86368123999	71421.34244652001	50587.344398125104
PWY0-862	111502.89758214643	113088.68135301971	88255.37637071629	82440.32849990057	132185.66130047877	78142.50522863537	62933.13817381314	46172.63574691335	43203.98794322658	90375.27104922231	90612.90258414585	42834.21679211044	77292.15900958558	65683.96596325997	138128.03108391428	49625.45157301512	75671.8596241124	69348.67102999332	43788.5049257453	49274.89876009336	66391.8970392844	69779.04220746114	47558.917143496445	362871.81368955807	112923.42016692272	61724.433265807864	70116.37256851583	66760.96296297038	141562.59463920584	100724.81950251192	129646.45968440961	44100.54503567332	110251.32018871796	91883.95902756706	171901.98878385476	117423.7071644742	115656.79051537263	96201.73396980346	95386.09261456417	156660.83194496535	104565.19465462616	90842.9627388586	120116.43397953079	82888.45140821915	98213.4531768561	22059.00910786248	79299.1847995384	104974.07492528751	121138.52890369785	83516.65532628776
PWY1G-0	1549.5526412428308	1522.8730305257159	981.046321709763	1336.7628538876734	2910.625518031469	1940.1178928359932	1647.9888483730917	1210.1172260365056	1303.6253415811786	2284.5761256945952	2428.1484153053284	1305.3299849670236	2166.923293657103	1467.2569908450002	1462.5901833803139	1405.7879022355648	1950.889851227319	1859.1931842696033	1162.4937969476896	2050.5406337490444	2200.980887254832	2141.1570094967747	1429.320815390851	5358.797485689021	2264.0074607010315	1872.538836297692	2658.39725032418	1837.9969104215468	2614.1052052461196	1982.6591767114307	2521.1757154837037	1278.764059259818	2255.9095251746326	1825.2223297337916	2258.0848829526694	1534.8433031534767	1805.9292785812268	1944.472471116697	2653.889006532293	3878.4247349946113	2708.442524171592	2339.5063855101916	2321.504607522912	1554.952714470253	2507.81819707012	560.6088027135426	1472.973954172183	1708.8198608042521	2595.2447600812175	1876.8869087097466
