# Constructed from biom file
#OTU ID	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B515	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B3040	S7B5060
K08276	7083.24	6845.03	6328.8099999999995	10892.449999999999	17759.269999999997	11269.86	9334.32	5606.65	4722.56	10904.8	12114.460000000001	4554.16	6270.200000000001	8869.54	35401.65	7242.18	12746.160000000002	9563.06	6127.35	9622.65	8998.26	10123.83	5941.52	69530.32	6801.98	4297.62	8271.02	7166.189999999999	18570.42	13546.150000000001	14454.73	5739.040000000001	11382.449999999999	8775.45	18093.8	13231.71	8909.74	6000.400000000001	11735.949999999999	17027.66	9807.86	8458.28	7846.869999999999	4941.4	7983.26	2590.57	5756.44	6921.030000000001	13832.169999999998	11566.880000000001
K08277	6243.12	5530.46	3601.25	5126.599999999999	15668.57	7105.17	8343.72	4950.05	4205.68	9417.34	10503.2	4054.52	5221.74	4188.29	7279.639999999999	6179.080000000001	10804.300000000001	8575.0	5124.0	8884.490000000002	8061.17	9038.81	5013.13	21165.74	6091.1	3479.06	7136.15	5845.139999999999	16740.26	12342.86	12834.460000000001	5031.540000000001	10166.689999999999	6797.050000000001	6442.14	5759.7300000000005	8110.6900000000005	5363.51	10609.77	15443.72	8814.23	7519.549999999999	7041.59	4475.08	7095.139999999999	2376.43	5145.43	5346.96	12511.74	10568.14
K08279	6316.32	5614.360000000001	3656.75	5189.799999999999	15741.27	7175.77	8388.32	5048.65	4338.18	9467.04	10602.0	4101.52	5339.14	4315.29	7363.639999999999	6282.280000000001	10868.7	8673.4	5235.0	8925.69	8209.57	9142.81	5060.33	21448.54	6183.700000000001	3516.16	7197.75	5902.639999999999	17161.059999999998	12371.36	12879.960000000001	5082.9400000000005	10258.99	6837.950000000001	6945.9400000000005	5973.7300000000005	8416.69	5678.11	10711.17	15995.119999999999	9073.83	7809.95	7271.59	4594.48	7194.74	2397.43	5332.43	5584.96	12641.74	10631.74
K08281	25934.42	27148.170000000002	19631.05	21135.03	40229.16	21302.46	20295.559999999998	14105.039999999999	14057.87	27327.82	28589.0	13063.55	20866.4	18000.1	46883.7	15727.26	24714.85	22165.86	13915.189999999999	18348.690000000002	21827.440000000002	22982.88	13851.669999999998	117868.61	26140.760000000002	17047.469999999998	19390.5	17381.79	42611.78	30592.739999999998	36587.7	13684.900000000001	30774.22	24931.7	39953.899999999994	30105.88	28170.340000000004	24152.010000000002	28344.13	45060.549999999996	28223.800000000003	26613.619999999995	26392.309999999998	20993.260000000002	26222.91	6096.889999999999	19105.42	25205.309999999998	33883.9	25212.699999999997
K08282	10209.310000000001	6805.9	5390.21	3766.96	7254.0	6368.650000000001	3782.5	5345.08	3759.4900000000002	5177.99	4988.02	3888.33	5553.36	6663.17	11489.009999999998	3594.25	2458.23	3543.67	2258.92	1109.67	4287.84	3721.84	3506.01	14898.820000000002	18006.25	5824.200000000001	6410.629999999999	7836.18	8058.56	4975.9400000000005	6214.299999999999	1817.4099999999999	10159.150000000001	6943.110000000001	14062.69	7450.7300000000005	13808.25	10066.0	5752.59	14316.41	7913.83	6374.26	11807.67	9207.5	8503.26	1579.3600000000001	9619.5	14585.16	9020.59	5207.25
K08286	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	30.0	85.0	42.0	0.0	24.0	80.0	144.0	0.0	6.0	0.0	0.0	0.0	9.0	4.0	528.0	1946.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	73.0	18.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	7.0	65.0	6.0	0.0	2.0	0.0	0.0
K08289	59053.5	49078.17	42037.880000000005	32438.32	59760.700000000004	26999.82	23678.79	15844.579999999998	14860.33	37788.96	34410.37	15567.77	30115.58	22508.81	59697.25	18355.0	30871.33	27957.6	16023.92	23455.93	23648.37	27304.020000000004	20674.55	161483.34999999998	57049.979999999996	27055.800000000003	26901.14	26308.68	65968.96	52676.16	61491.42	17166.75	54008.880000000005	45505.55	75796.32	49072.479999999996	43005.68	27285.309999999998	37100.95	57577.28	36871.09	34009.39	45220.16	24859.47	32208.29	7375.27	29355.48	36410.75	42136.7	31168.199999999997
K08295	3925.67	4542.5	2372.92	1288.17	3223.5	1018.7500000000001	1332.1599999999999	789.59	733.9200000000001	1702.9099999999999	1460.92	725.17	2338.17	1026.17	1467.42	821.58	1396.67	2841.33	898.59	1359.33	1169.17	1130.17	1468.0	5226.58	3717.59	2169.33	1455.3400000000001	1663.42	4287.42	2002.33	3685.0	704.4200000000001	2910.75	2552.92	10150.25	4809.0	3829.59	3172.67	2299.25	4284.08	3661.33	2356.75	6368.67	2226.5	1129.92	379.0	4244.66	4513.33	3430.25	1874.42
K08296	100265.14	102170.85	77986.37	69737.22	84273.91	67684.6	44815.049999999996	49031.979999999996	48778.19	69512.4	72627.73999999999	48700.020000000004	66863.63	59028.26	108780.26	39599.619999999995	43271.76	47538.619999999995	31374.01	30425.38	58972.61	52164.369999999995	41674.69	231744.71000000002	120609.09999999999	62700.82000000001	75791.23999999999	75144.17	91031.8	73787.05	101377.48000000001	34244.79	91059.8	81620.68	139102.86000000002	81027.37	99414.15	83625.72	68504.96	105388.52	83468.13	71542.72	96129.34	84793.14	94292.29000000001	22294.870000000003	63566.20999999999	90543.95000000001	91169.78	63513.670000000006
K08297	6247.12	5536.46	3604.25	5132.599999999999	15685.57	7114.17	8355.72	4958.05	4210.68	9422.34	10519.2	4056.52	5226.74	4188.29	7282.639999999999	6179.080000000001	10807.300000000001	8591.0	5124.0	8888.490000000002	8073.17	9038.81	5013.13	21195.74	6099.1	3479.06	7140.15	5848.139999999999	16748.26	12356.86	12849.460000000001	5038.540000000001	10172.689999999999	6809.050000000001	6448.14	5763.7300000000005	8117.6900000000005	5369.51	10623.77	15449.72	8822.23	7519.549999999999	7054.59	4485.08	7100.139999999999	2376.43	5152.43	5351.96	12517.74	10574.14
K08298	6261.12	5565.96	3615.25	5151.099999999999	15764.57	7133.17	8390.22	4985.05	4230.68	9451.34	10570.7	4078.52	5254.24	4213.79	7305.639999999999	6209.580000000001	10841.300000000001	8637.0	5150.0	8929.990000000002	8115.17	9088.81	5036.63	21299.24	6145.1	3495.06	7167.65	5869.639999999999	16811.26	12398.36	12878.460000000001	5056.040000000001	10223.189999999999	6847.050000000001	6489.14	5789.2300000000005	8143.1900000000005	5396.01	10674.27	15514.72	8865.23	7571.549999999999	7073.09	4504.08	7126.139999999999	2382.43	5177.43	5373.96	12563.74	10617.14
K08299	7050.12	6248.460000000001	4074.75	5592.599999999999	17291.82	7704.42	9080.72	5431.8	4652.18	10479.09	11652.45	4391.02	7148.24	6645.04	11255.14	6783.080000000001	11631.300000000001	9341.0	5660.0	9709.490000000002	8912.67	9901.31	5833.880000000001	25550.24	6959.85	3882.06	7804.9	6333.889999999999	19157.26	13401.36	14056.460000000001	5549.040000000001	11370.189999999999	7723.050000000001	10123.89	7068.9800000000005	8752.69	5755.51	11613.27	16755.22	9784.73	8265.55	8063.59	4828.08	7688.639999999999	2617.43	5844.43	6093.46	13555.49	11402.14
K08300	82646.28	92721.97	70507.85	66356.20999999999	81977.32	63519.299999999996	45235.32	46533.649999999994	41846.3	63607.69	67659.2	42121.94	62389.21	50773.43	81690.54	37985.63	45201.86	45466.03999999999	30173.690000000002	31230.8	52743.28	48033.85	38473.96	218364.16	102849.59000000001	56075.34000000001	68315.45000000001	68597.64	81541.24	69171.76999999999	97732.70999999999	33144.369999999995	82434.85	75789.38	119732.35	73684.3	78309.15	65010.88999999999	62769.46	92474.87999999999	68554.97	60805.64	79806.1	66580.67	75571.85	19242.800000000003	51707.14	73501.31	81449.87	58207.670000000006
K08301	137385.84	157606.39	111780.73000000001	108234.81	107979.76000000001	111621.32	73006.2	84599.95999999999	83826.0	93010.87	106666.95999999999	81116.12	95537.89	88645.02	107903.37	60994.8	64959.87	70522.44	51361.44	37545.43	95579.88	79874.53	64165.17	290178.44999999995	160177.48	91231.82	114810.95000000001	114380.84000000001	106536.57	97053.48999999999	135331.73	57116.740000000005	121055.67	106398.29000000001	176862.58000000002	113652.20000000001	130020.5	109010.13	91272.73000000001	126073.35	112413.94	95305.06	128187.67000000001	107483.20999999999	125124.95999999999	34510.44	90679.31	125683.23000000001	127042.28	89103.11
K08302	6888.349999999999	7238.83	7763.75	11588.76	17348.14	9527.54	9459.69	5557.5599999999995	4653.47	10470.64	11809.45	4486.389999999999	5930.949999999999	5904.25	12652.279999999999	6823.03	12663.33	9500.449999999999	6501.64	9894.27	8894.68	10033.970000000001	5676.849999999999	56192.36	6762.5	4005.5599999999995	8018.4400000000005	6737.63	18331.050000000003	13446.14	14054.53	6466.450000000001	11670.220000000001	7855.539999999999	11234.84	8017.009999999999	8824.09	5998.82	11585.96	16861.89	9733.11	8310.37	7951.15	4937.26	8119.33	2559.18	5704.29	5914.36	13580.25	11409.130000000001
K08303	145647.46999999997	184683.3	141985.88	147722.61	193663.66	159379.76	122811.38000000002	116694.15	112851.06	143863.83000000002	165599.13999999998	101880.61000000002	128466.10999999999	126710.48	209818.56	98182.58	129355.09999999999	128424.01	86943.11	87990.23999999999	138936.6	134264.27000000002	103381.19	579974.39	189729.89	108705.11000000002	155279.92	145338.77	186114.87	155462.25	209212.33	89393.57	173466.73	149258.49	257116.64	180628.31	154903.19999999998	119828.85	140473.85	199461.59	147078.45	129356.51999999999	159824.95	117388.76999999999	153088.06	44521.98	112287.20000000001	147917.78999999998	177469.48	137514.30000000002
K08304	69827.76000000001	84023.70999999999	64851.86	64690.4	74590.20999999999	61948.78	43908.65	46240.619999999995	41437.240000000005	58228.93	64745.82000000001	41682.56	59363.56	48163.22	74049.33	37042.56	42572.29	42565.490000000005	28694.67	27535.15	51425.259999999995	46032.630000000005	36887.369999999995	190972.24	93439.28	53336.82	66880.62000000001	67214.09	70384.58	62043.549999999996	91920.73000000001	30428.16	74993.58	69976.50000000001	103143.93	56333.64	70254.39	60378.53	58662.7	82305.97	63552.85999999999	55541.770000000004	71977.34	62726.4	70788.20999999999	18758.27	46636.81	65151.130000000005	77740.84	55856.43
K08305	70431.32	58827.51	52713.94	45603.36	61618.28	30291.850000000002	19563.92	14725.009999999998	14525.32	38925.67	33341.65	16188.970000000001	35096.59	31184.48	112245.17000000001	16974.54	29060.47	23302.89	14999.46	18342.59	20599.45	20806.129999999997	20699.41	243624.21	73533.6	32662.769999999997	28775.32	30742.699999999997	65238.770000000004	53387.18	63155.170000000006	16039.849999999999	59458.47	51647.67	103819.51000000001	59516.87	53955.07	36464.76	37029.51	64393.97	40484.51	37503.61	57353.11	34317.54	36189.85	7520.46	36107.44	47973.77	46396.54	30603.16
K08306	7678.209999999999	6656.2300000000005	5954.509999999999	10771.529999999999	17764.760000000002	8980.460000000001	9214.07	5500.7300000000005	4763.070000000001	11409.1	12133.830000000002	4489.54	6089.389999999999	7770.02	31969.010000000002	7143.4	12646.04	9977.380000000001	6069.950000000001	9572.87	8841.91	9989.93	5679.64	64603.61	7218.23	4203.969999999999	8065.400000000001	7077.67	18320.33	13659.17	14074.3	5518.790000000001	11464.85	8568.369999999999	13743.650000000001	8672.189999999999	9601.519999999999	6327.209999999999	11628.199999999999	17021.09	10079.44	8575.27	9141.42	5109.5	7960.959999999999	2571.49	6908.860000000001	7113.549999999999	13806.79	11555.5
K08307	124390.46	148728.8	101909.03	102527.4	99785.6	113797.87999999999	72445.78	91549.45999999999	87214.17	91484.79000000001	108922.84	82066.22	92657.14	90358.76000000001	110431.47999999998	64871.09000000001	57920.170000000006	65413.39	52281.23	38110.11	99766.19	84569.9	66717.70000000001	285835.08999999997	149694.6	88694.06	112482.87	113834.76	97984.44	89098.78	128624.26	50912.200000000004	111392.84	101944.69	174295.16	114484.96	117797.59	100431.37	89418.53	113554.84999999999	103262.39	89358.94	118388.22	101698.03	119278.5	36863.770000000004	82613.47	117324.22	121478.25	87880.29999999999
K08308	6877.009999999999	6067.29	3917.87	5687.65	17245.74	7843.110000000001	9262.4	5448.99	4640.89	10382.01	11565.74	4456.47	5843.129999999999	4639.92	8021.55	6738.24	11945.07	9946.84	5646.34	9678.1	8886.55	10023.11	5524.48	23271.89	6735.700000000001	3857.41	7905.69	6470.67	18377.14	13445.810000000001	14078.509999999998	5519.96	11268.119999999999	7454.26	7302.6	6406.83	8881.06	5935.609999999999	11629.16	16892.08	9752.84	8382.05	7745.780000000001	4891.92	7883.289999999999	2574.2	5717.5	5898.6900000000005	13725.25	11464.08
K08309	104075.19	111048.63	79200.2	69596.10999999999	93765.40999999999	69980.47	47410.73	50535.31	48263.3	68905.18	73396.3	47133.270000000004	65299.48	56868.009999999995	87538.98	39537.13	47853.96	48249.7	34101.75	34814.130000000005	58007.45	53097.17999999999	44294.44	225816.34000000003	113580.5	60360.93	69003.62	65547.15	95645.57	79921.51999999999	100621.91	39932.21	90542.33	75556.2	129463.90999999999	79297.97	95033.3	74648.54999999999	67263.87	110700.18999999999	79563.72	68689.31	101956.74	69906.66	80691.63	20686.309999999998	66621.89	85007.79000000001	89440.69	61071.91
K08310	41454.96000000001	31705.059999999998	30098.26	23594.78	32726.43	12233.880000000001	10439.4	7358.150000000001	7900.82	20028.93	16566.75	9773.54	17818.89	10916.94	21165.68	8031.73	14959.539999999999	12690.21	7554.620000000001	10297.87	10749.74	11488.93	12840.14	91666.36	40386.23	15719.72	16427.649999999998	16183.419999999998	35747.659999999996	31991.92	36388.880000000005	7739.210000000001	32895.68	27713.37	43422.98	18698.27	30312.769999999997	18748.21	19927.449999999997	33277.92	23122.44	19239.690000000002	32762.17	17714.75	20123.96	4377.49	20128.11	22463.05	23452.96	16723.25
K08311	68332.6	51868.72	45545.68	30977.120000000003	55875.4	20584.219999999998	16476.739999999998	11247.48	10618.130000000001	34919.259999999995	28510.869999999995	12433.52	29145.379999999997	20287.010000000002	57252.05	12935.8	23702.53	20279.95	11800.02	16331.880000000001	16593.27	18115.670000000002	17349.45	145029.0	68961.83000000002	28812.1	23448.690000000002	25154.13	62887.31	49960.36	58428.47	13734.3	54633.68	45907.3	79639.67	44018.479999999996	57560.73	41762.31	35787.700000000004	67623.62999999999	42965.89	37684.39	54806.26	37531.17	38415.69	6754.97	34404.979999999996	44238.65	45322.2	28508.25
K08312	12831.91	12317.129999999997	10530.009999999998	13810.949999999999	26296.739999999998	15415.060000000001	13244.82	8173.85	7099.6900000000005	17087.800000000003	17810.65	6691.360000000001	9907.41	12750.4	46060.11	10458.18	17522.79	14054.56	8659.35	13151.15	13073.43	14000.33	8792.32	85654.19	12012.480000000001	6875.72	11861.52	10528.689999999999	27517.35	19237.25	21405.600000000002	8413.14	17747.649999999998	13639.45	29568.9	22421.51	13301.740000000002	9604.33	16919.949999999997	24588.989999999998	14592.86	12912.45	13058.039999999999	8489.4	12348.06	3864.57	9316.21	12294.529999999999	19828.170000000002	16184.88
K08313	1820.8799999999999	2085.33	3194.3399999999997	6499.37	4831.51	3136.3	2530.57	1455.23	1272.56	2848.19	3438.37	1158.12	1555.25	2444.34	6327.55	1851.48	3698.95	2378.54	1841.29	2604.54	2391.24	2604.6800000000003	1567.06	39237.969999999994	1592.9800000000002	1092.55	2192.15	1968.25	4797.49	3372.41	3693.96	1591.37	3051.84	2357.2799999999997	5733.32	3223.69	2257.19	1591.4500000000003	3184.95	4047.9199999999996	2507.61	2246.77	2103.51	1352.66	2160.79	678.07	1512.44	1625.39	3410.46	2955.4100000000003
K08314	6619.95	5885.929999999999	4076.29	5364.01	16178.82	8046.64	8862.64	5160.530000000001	4358.42	9734.83	10893.21	4179.85	5429.94	4379.86	7819.589999999999	6368.360000000001	11386.2	8839.189999999999	5646.66	9402.970000000001	8349.21	9415.189999999999	5183.16	21903.24	6338.670000000001	3597.13	7404.83	6048.14	17235.03	12728.17	13174.720000000001	5418.4800000000005	10588.75	7016.05	7056.77	6058.9800000000005	8307.65	5584.32	10931.04	15890.0	9082.369999999999	7806.990000000001	7376.92	4615.44	7586.7300000000005	2438.4700000000003	5332.65	5537.12	12886.36	10863.45
K08315	7062.11	7823.549999999999	6385.150000000001	11691.46	17308.23	17377.46	17084.14	17210.07	16804.57	13119.239999999998	17667.53	9603.61	6665.610000000001	12575.82	16484.63	11022.310000000001	12726.11	14902.82	10730.41	22360.940000000002	15819.32	15147.300000000003	10185.350000000002	74029.57	7338.16	5322.679999999999	10888.359999999999	11080.67	18051.17	13266.93	14811.79	7959.720000000001	11188.380000000001	8985.58	21714.15	24144.550000000003	9139.83	7776.08	13466.64	16755.35	10421.94	9992.34	8021.0599999999995	7354.93	12067.23	4734.68	5694.72	7206.41	14473.579999999998	12797.17
K08316	62371.94	65917.98	48939.94	49588.38	83936.32	48746.700000000004	41529.16	33462.39	29579.55	57372.939999999995	58711.12	29833.269999999997	51688.04	39733.259999999995	75137.29999999999	34613.39	51421.2	41103.71	29632.27	29942.79	46227.27	44459.51	29454.13	187203.25	68021.67	38413.01	47415.619999999995	44854.88	87822.33	63937.1	80454.72	26886.79	67770.45000000001	54610.95999999999	83003.6	59378.64	72717.41	58804.39	60468.53999999999	102104.13999999998	65413.3	58342.05	68579.6	51719.490000000005	61340.939999999995	13290.300000000001	48844.47	60867.81	76702.61	54222.25
K08317	25342.239999999998	21731.319999999996	14447.720000000001	20305.88	58913.549999999996	26163.120000000003	33405.909999999996	18259.05	14973.12	34913.26	38485.36	14762.46	22439.620000000003	18200.63	22774.56	23606.08	41071.259999999995	32316.460000000006	19015.860000000004	19193.5	30259.87	32288.55	18788.85	88667.76	24559.66	13838.819999999998	26211.39	22848.46	63031.74	43738.4	48639.03999999999	15952.190000000002	38701.0	25395.110000000004	23292.23	23021.86	29738.88	20298.18	38686.83	55316.7	33376.340000000004	29310.25	26314.46	17166.81	26607.989999999998	7941.65	23759.48	21730.18	46473.33	37714.950000000004
K08318	7802.11	8564.14	5075.98	5735.549999999999	16870.56	7304.550000000001	8465.14	5183.57	4378.24	9717.580000000002	10814.36	4358.19	6603.4400000000005	4382.07	7469.54	6343.64	11326.69	8729.48	5381.0	9000.11	8257.73	9267.3	5171.02	21652.32	7983.91	4876.009999999999	7514.360000000001	6495.25	17783.25	13025.17	14390.78	5184.8	11278.869999999999	7631.49	7465.07	6105.05	9429.75	6500.25	11518.39	16501.1	9742.11	8225.92	11753.98	5781.340000000001	7306.0599999999995	2453.76	7318.63	7544.25	14175.5	11348.33
K08319	4860.33	4318.61	2876.8	4087.3	12059.1	5646.63	6377.76	3865.69	3270.53	7400.19	8134.2	3199.87	4271.78	5181.67	25354.15	5132.96	8697.27	7322.2	4100.8	6805.43	6205.360000000001	7112.6	3913.69	24771.239999999998	4868.74	2918.76	5650.67	4795.47	12965.2	9726.48	9917.72	3942.2400000000002	7889.11	5421.46	7168.96	5144.9400000000005	6340.49	4161.86	8084.53	12299.81	6871.33	5806.46	5501.12	3355.94	5440.03	1804.71	4015.81	4079.5	9865.04	8096.1
K08320	6418.209999999999	5638.41	3691.01	5279.28	16146.510000000002	7294.710000000001	8578.57	5082.7300000000005	4317.89	9676.349999999999	10836.54	4147.04	5395.25	4310.92	7479.969999999999	6329.15	11144.04	8763.38	5249.2	9123.87	8259.66	9312.68	5151.39	21804.550000000003	6247.73	3590.7199999999993	7378.150000000001	6040.67	17212.08	12685.67	13167.8	5170.790000000001	10481.35	6988.369999999999	6785.4	5980.6900000000005	8330.769999999999	5526.78	10887.7	15861.34	9083.44	7749.02	7211.92	4562.75	7300.459999999999	2409.49	5283.360000000001	5496.55	12863.54	10778.25
K08321	9241.23	28183.91	17572.64	27920.84	18260.75	63477.94	41243.59	60752.880000000005	52770.47	35360.69	61728.03999999999	41921.759999999995	22624.3	54813.57	46407.15	35110.91	22327.87	33416.86	39386.66	31211.35	61420.47	50335.979999999996	36371.729999999996	138188.09999999998	19211.83	22142.100000000002	42737.35	47123.17	15064.5	15072.14	27720.36	23906.34	15957.46	22594.2	57565.130000000005	57304.55	12735.86	22774.81	30729.969999999998	18639.28	20421.61	21988.64	17659.43	24861.859999999997	42896.759999999995	18947.04	9673.720000000001	20491.260000000002	31939.55	27227.31
K08322	5092.349999999999	4531.2699999999995	2951.29	4273.139999999999	12717.22	5720.71	6727.709999999999	4049.73	3418.75	7734.63	8516.54	3331.1800000000003	4350.54	3441.0599999999995	6120.389999999999	5038.290000000001	8964.470000000001	7599.66	4154.0599999999995	7072.4400000000005	6508.94	7465.389999999999	4116.96	17423.84	5119.7300000000005	2922.8599999999997	5910.3	4789.81	13747.359999999999	10235.1	10437.52	4222.080000000001	8245.35	5541.65	5414.97	4801.9800000000005	6651.049999999999	4371.92	8543.84	12909.2	7200.44	6092.59	5747.92	3538.04	5796.6	1896.07	4191.65	4325.12	10356.69	8584.25
K08323	12222.22	11021.370000000003	7201.82	10107.890000000001	30288.59	13682.710000000001	15968.64	9713.69	8078.66	18448.34	20455.16	7910.1	10660.11	8306.849999999999	14038.019999999999	12074.86	21094.43	17128.52	9845.230000000001	16255.94	15607.53	17703.09	9850.78	41742.38	12183.66	6874.759999999999	13854.68	11414.330000000002	33249.89	23908.68	24868.09	9598.050000000001	19813.61	13298.23	14138.57	11978.54	15769.16	10936.279999999999	20254.51	30327.030000000002	17348.94	14742.759999999998	14014.41	8758.66	13967.199999999999	4557.94	10658.55	10924.580000000002	24728.329999999998	20318.81
